session_id,user_id,session_start,session_end,session_duration,country,traffic_source,campaign_name,device_category,landing_page,exit_page
S26022555033,U03905,2026-02-25 19:09:45,2026-02-25 19:31:42,21m 57s,China,paid,new_year_gadgets,desktop,/sale,/cart
S26021774938,U03599,2026-02-17 02:22:34,2026-02-17 02:43:11,1237s,JP,direct,,mobile,/,/404
S26031334411,U01990,2026-03-13 22:07:44,2026-03-13 22:18:06,10m 22s,US,organic,,desktop,/audio,/
S26012641055,U04894,2026-01-26 07:28:38,2026-01-26 07:40:31,11m 53s,UAE,paid,asia_pacific_launch,desktop,/,/cart
S26021931050,U01060,2026-02-19 21:24:30,2026-02-19 21:39:44,15m 14s,Australia,organic,,mobile,/,/search
S26030706285,U00714,2026-03-07 03:10:29,2026-03-07 03:26:23,954s,colombia,organic,,desktop,/new-arrivals,/404
S26013027832,U00961,2026-01-30 16:53:08,2026-01-30 17:04:44,696s,Singapore,social,latam_social_push,desktop,/deals,/
S26032149960,U00790,2026-03-21 12:24:15,2026-03-21 12:37:01,766s,France,organic,,desktop,/,/search
S26010862132,U02448,2026-01-08 10:28:32,2026-01-08 10:41:00,12m 28s,France,organic,,mobile,/wearables,/cart
S26030226425,U00060,2026-03-02 02:35:20,2026-03-02 02:38:51,3m 31s,thailand,social,influencer_sea_q1,desktop,/wearables,/
S26010114585,U00128,2026-01-01 13:26:13,2026-01-01 13:43:20,17m 7s,France,paid,retargeting_global,desktop,/new-arrivals,/cart
S26022612928,U00833,2026-02-26 14:11:47,2026-02-26 14:24:31,12m 44s,australia,paid,asia_pacific_launch,mobile,/new-arrivals,/404
S26021727876,U01552,2026-02-17 05:14:45,2026-02-17 05:44:31,29m 46s,JP,paid,retargeting_global,desktop,/deals,/404
S26021110208,U03229,2026-02-11 09:26:36,2026-02-11 09:51:53,1517s,china,organic,,mobile,/audio,/cart
S26032867971,U01977,2026-03-28 21:01:26,2026-03-28 21:19:41,1095s,uae,direct,,tablet,/new-arrivals,/404
S26032593522,U01147,2026-03-25 06:20:31,2026-03-25 06:37:00,16m 29s,JP,organic,,mobile,/audio,/404
S26010240859,U00258,2026-01-02 16:44:41,2026-01-02 17:12:04,1643s,Japan,social,latam_social_push,tablet,/new-arrivals,/cart
S26012386900,U00027,2026-01-23 22:09:31,2026-01-23 22:10:45,1m 14s,france,organic,,mobile,/new-arrivals,/cart
S26030780566,U01019,2026-03-07 10:42:18,2026-03-07 11:03:37,21m 19s,JP,organic,,mobile,/sale,/products
S26010364615,U01729,2026-01-03 18:28:15,2026-01-03 18:34:48,393s,Argentina,paid,spring_sale_2026,mobile,/deals,/search
S26011765043,U01502,2026-01-17 03:34:17,2026-01-17 03:41:50,7m 33s,Canada,direct,,desktop,/new-arrivals,/
S26011550572,U02145,2026-01-15 04:32:04,2026-01-15 04:54:43,1359s,Mexico,social,valentines_accessories,desktop,/,/cart
S26020442909,U03804,2026-02-04 15:01:37,2026-02-04 15:09:18,461s,CL,paid,new_year_gadgets,desktop,/new-arrivals,/cart
S26010699805,U04831,2026-01-06 02:09:06,2026-01-06 02:36:41,27m 35s,SG,paid,new_year_gadgets,mobile,/sale,/products
S26032312654,U02501,2026-03-23 21:25:30,2026-03-23 21:38:36,13m 6s,japan,organic,,mobile,/tablets,/404
S26012955156,U03559,2026-01-29 17:40:45,2026-01-29 17:46:12,5m 27s,South Africa,direct,,tablet,/,/404
S26031020491,U04602,2026-03-10 14:28:13,2026-03-10 14:44:21,16m 8s,ZA,social,influencer_sea_q1,desktop,/,/cart
S26011250692,U01986,2026-01-12 02:41:51,2026-01-12 03:11:26,29m 35s,IT,direct,,desktop,/accessories,/
S26021255035,U01640,2026-02-12 03:46:53,2026-02-12 03:59:54,13m 1s,SG,direct,,mobile,/new-arrivals,/cart
S26010454098,U01420,2026-01-04 22:53:23,2026-01-04 22:55:19,1m 56s,japan,social,latam_social_push,desktop,/deals,/products
S26012647185,U01552,2026-01-26 05:15:52,2026-01-26 05:23:19,447s,japan,social,influencer_sea_q1,mobile,/deals,/404
S26013139401,U04890,2026-01-31 23:46:21,2026-02-01 00:06:24,20m 3s,italy,direct,,desktop,/deals,/products
S26010763253,U02671,2026-01-07 04:39:23,2026-01-07 05:01:45,22m 22s,South Africa,direct,,desktop,/deals,/404
S26021346578,U02219,2026-02-13 05:23:28,2026-02-13 05:39:36,16m 8s,Mexico,social,influencer_sea_q1,mobile,/deals,/404
S26030787985,U04204,2026-03-07 08:39:10,2026-03-07 09:00:45,21m 35s,Japan,organic,,desktop,/phones,/products
S26020945489,U03508,2026-02-09 14:20:19,2026-02-09 14:35:16,897s,CN,social,latam_social_push,desktop,/,/
S26011782235,U00642,2026-01-17 06:39:26,2026-01-17 06:44:17,4m 51s,AU,organic,,mobile,/sale,/cart
S26030489166,U01723,2026-03-04 05:39:04,2026-03-04 06:06:05,1621s,AU,direct,,mobile,/new-arrivals,/cart
S26012144013,U04189,2026-01-21 19:46:45,2026-01-21 20:15:23,28m 38s,Colombia,organic,,desktop,/new-arrivals,/404
S26031130286,U04150,2026-03-11 03:28:01,2026-03-11 03:49:58,1317s,japan,social,influencer_sea_q1,mobile,/phones,/products
S26020628197,U02966,2026-02-06 02:00:11,2026-02-06 02:10:27,10m 16s,United States,social,valentines_accessories,mobile,/deals,/cart
S26020464249,U01417,2026-02-04 04:09:14,2026-02-04 04:11:53,2m 39s,Thailand,social,valentines_accessories,desktop,/sale,/
S26022175236,U03544,2026-02-21 16:58:58,2026-02-21 17:24:10,1512s,india,direct,,mobile,/new-arrivals,/search
S26021642059,U00836,2026-02-16 04:45:04,2026-02-16 05:12:10,27m 6s,CN,social,latam_social_push,tablet,/audio,/
S26031902655,U00630,2026-03-19 18:02:58,2026-03-19 18:10:44,7m 46s,CA,email,tech_tuesday_email,mobile,/deals,/404
S26011112652,U02771,2026-01-11 08:25:05,2026-01-11 08:31:41,396s,Japan,paid,asia_pacific_launch,tablet,/accessories,/products
S26011546542,U01118,2026-01-15 21:11:44,2026-01-15 21:31:11,1167s,CL,social,valentines_accessories,desktop,/deals,/products
S26030254061,U03353,2026-03-02 23:08:03,2026-03-02 23:13:05,302s,australia,paid,new_year_gadgets,desktop,/,/cart
S26012013946,U02164,2026-01-20 16:49:12,2026-01-20 17:05:54,16m 42s,IN,social,latam_social_push,mobile,/new-arrivals,/
S26022257749,U03218,2026-02-22 18:35:18,2026-02-22 19:05:13,29m 55s,thailand,social,latam_social_push,mobile,/,/
S26031513162,U02892,2026-03-15 22:33:12,2026-03-15 22:54:22,21m 10s,Japan,direct,,mobile,/new-arrivals,/products
S26032992571,U01604,2026-03-29 23:59:34,2026-03-30 00:06:02,388s,ZA,direct,,desktop,/new-arrivals,/cart
S26030105324,U03396,2026-03-01 07:20:08,2026-03-01 07:43:51,23m 43s,india,organic,,mobile,/wearables,/products
S26032744725,U00710,2026-03-27 02:07:45,2026-03-27 02:37:21,29m 36s,brazil,social,valentines_accessories,desktop,/deals,/products
S26031013132,U01641,2026-03-10 06:35:00,2026-03-10 06:54:12,19m 12s,United Arab Emirates,organic,,desktop,/deals,/search
S26031257283,U04581,2026-03-12 20:02:40,2026-03-12 20:19:11,991s,IT,direct,,mobile,/,/products
S26020237248,U01764,2026-02-02 00:19:53,2026-02-02 00:35:02,15m 9s,italy,organic,,mobile,/deals,/
S26021279565,U04376,2026-02-12 02:20:23,2026-02-12 02:38:15,1072s,france,organic,,mobile,/,/search
S26021851377,U04594,2026-02-18 02:28:00,2026-02-18 02:47:55,19m 55s,singapore,social,latam_social_push,mobile,/deals,/404
S26030482269,U00887,2026-03-04 17:28:26,2026-03-04 17:33:08,4m 42s,china,paid,retargeting_global,desktop,/new-arrivals,/search
S26011786433,U00965,2026-01-17 19:52:39,2026-01-17 20:01:09,8m 30s,japan,direct,,desktop,/,/products
S26020514821,U02369,2026-02-05 04:11:21,2026-02-05 04:23:20,11m 59s,germany,email,tech_tuesday_email,mobile,/sale,/products
S26020226568,U03712,2026-02-02 08:29:49,2026-02-02 08:37:17,7m 28s,Italy,paid,new_year_gadgets,mobile,/deals,/404
S26022853529,U04859,2026-02-28 16:40:15,2026-02-28 16:54:27,852s,thailand,organic,,mobile,/wearables,/cart
S26012111651,U04419,2026-01-21 15:13:54,2026-01-21 15:16:46,2m 52s,JP,email,tech_tuesday_email,desktop,/sale,/cart
S26031033168,U00691,2026-03-10 00:55:14,2026-03-10 01:16:45,1291s,FR,social,latam_social_push,desktop,/sale,/cart
S26012002386,U02378,2026-01-20 12:14:57,2026-01-20 12:18:07,3m 10s,Singapore,social,influencer_sea_q1,desktop,/,/
S26030618861,U01679,2026-03-06 04:37:00,2026-03-06 05:03:52,26m 52s,china,paid,spring_sale_2026,tablet,/,/404
S26022643341,U04472,2026-02-26 03:20:24,2026-02-26 03:46:57,26m 33s,india,organic,,mobile,/wearables,/products
S26013033534,U02718,2026-01-30 01:38:10,2026-01-30 01:45:37,447s,MX,social,influencer_sea_q1,mobile,/new-arrivals,/404
S26011713293,U02266,2026-01-17 05:17:49,2026-01-17 05:43:38,25m 49s,canada,social,latam_social_push,mobile,/sale,/
S26011499780,U03476,2026-01-14 11:46:13,2026-01-14 12:08:39,22m 26s,india,organic,,tablet,/,/404
S26030806258,U00365,2026-03-08 05:28:27,2026-03-08 05:38:15,588s,japan,direct,,desktop,/accessories,/
S26031997668,U02597,2026-03-19 11:53:28,2026-03-19 12:04:16,10m 48s,DE,paid,spring_sale_2026,mobile,/,/404
S26030692279,U02857,2026-03-06 14:06:22,2026-03-06 14:09:34,3m 12s,Singapore,email,tech_tuesday_email,tablet,/new-arrivals,/products
S26030828727,U04927,2026-03-08 19:16:11,2026-03-08 19:30:23,852s,Singapore,direct,,desktop,/deals,/products
S26013017780,U03375,2026-01-30 10:31:32,2026-01-30 10:47:28,15m 56s,China,direct,,mobile,/phones,/products
S26012194882,U02338,2026-01-21 13:43:14,2026-01-21 14:04:12,20m 58s,Italy,paid,asia_pacific_launch,desktop,/new-arrivals,/
S26021492777,U04399,2026-02-14 00:50:50,2026-02-14 01:00:59,609s,JP,paid,spring_sale_2026,mobile,/deals,/404
S26030598496,U03279,2026-03-05 05:44:21,2026-03-05 05:56:22,721s,Singapore,paid,retargeting_global,desktop,/wearables,/products
S26022571838,U00157,2026-02-25 04:26:46,2026-02-25 04:30:36,230s,DE,organic,,desktop,/deals,/cart
S26011220914,U03148,2026-01-12 22:26:48,2026-01-12 22:36:09,561s,mexico,paid,middle_east_premium,mobile,/audio,/search
S26011679689,U00014,2026-01-16 16:04:57,2026-01-16 16:05:43,46s,India,organic,,tablet,/,/404
S26030746917,U03567,2026-03-07 10:43:00,2026-03-07 10:51:55,535s,BR,direct,,tablet,/tablets,/
S26020327947,U00613,2026-02-03 03:55:53,2026-02-03 04:18:32,22m 39s,Australia,social,latam_social_push,desktop,/deals,/cart
S26021862122,U01670,2026-02-18 10:25:21,2026-02-18 10:46:16,20m 55s,united kingdom,paid,new_year_gadgets,desktop,/new-arrivals,/products
S26020360392,U03832,2026-02-03 13:16:23,2026-02-03 13:35:40,19m 17s,Singapore,email,tech_tuesday_email,desktop,/sale,/
S26010415055,U04034,2026-01-04 10:40:21,2026-01-04 11:04:13,23m 52s,AU,paid,new_year_gadgets,mobile,/,/
S26032644127,U01636,2026-03-26 08:12:53,2026-03-26 08:19:44,411s,thailand,direct,,mobile,/new-arrivals,/search
S26011909168,U02060,2026-01-19 12:41:58,2026-01-19 12:50:31,513s,Brazil,social,valentines_accessories,mobile,/audio,/search
S26030170698,U04122,2026-03-01 05:50:30,2026-03-01 06:00:55,625s,singapore,social,valentines_accessories,desktop,/deals,/products
S26030525886,U03378,2026-03-05 16:36:27,2026-03-05 16:51:42,15m 15s,France,direct,,mobile,/,/404
S26012185608,U00241,2026-01-21 00:49:08,2026-01-21 01:11:32,1344s,argentina,organic,,tablet,/,/products
S26032183963,U00624,2026-03-21 16:58:34,2026-03-21 17:12:04,13m 30s,south africa,social,latam_social_push,mobile,/sale,/search
S26012140124,U00721,2026-01-21 02:42:25,2026-01-21 02:56:36,14m 11s,canada,direct,,mobile,/new-arrivals,/
S26020124084,U02470,2026-02-01 12:53:18,2026-02-01 12:59:33,6m 15s,thailand,organic,,desktop,/deals,/products
S26030840474,U02664,2026-03-08 16:41:10,2026-03-08 16:49:03,7m 53s,Japan,direct,,mobile,/phones,/search
S26031178130,U04655,2026-03-11 03:09:27,2026-03-11 03:18:40,553s,Japan,paid,new_year_gadgets,desktop,/sale,/cart
S26012428993,U04504,2026-01-24 07:00:52,2026-01-24 07:23:15,22m 23s,MX,organic,,tablet,/sale,/
S26010137804,U03175,2026-01-01 15:10:58,2026-01-01 15:26:15,15m 17s,IN,paid,asia_pacific_launch,desktop,/new-arrivals,/cart
S26013060321,U00336,2026-01-30 22:05:24,2026-01-30 22:14:49,9m 25s,CO,social,valentines_accessories,desktop,/new-arrivals,/
S26020818578,U00877,2026-02-08 19:47:12,2026-02-08 19:54:25,7m 13s,AU,direct,,desktop,/new-arrivals,/404
S26012502164,U00943,2026-01-25 12:48:55,2026-01-25 12:52:54,239s,United States,organic,,mobile,/wearables,/search
S26012960877,U01647,2026-01-29 21:26:15,2026-01-29 21:32:27,372s,australia,paid,middle_east_premium,desktop,/deals,/search
S26013126568,U02143,2026-01-31 10:01:20,2026-01-31 10:11:33,10m 13s,South Africa,social,influencer_sea_q1,desktop,/sale,/404
S26021640078,U03552,2026-02-16 11:36:14,2026-02-16 11:59:13,22m 59s,canada,direct,,desktop,/sale,/404
S26031000624,U04210,2026-03-10 20:41:10,2026-03-10 20:48:18,428s,CN,email,tech_tuesday_email,mobile,/deals,/products
S26030173523,U01087,2026-03-01 17:10:05,2026-03-01 17:37:01,1616s,UAE,paid,middle_east_premium,desktop,/sale,/
S26021063432,U01401,2026-02-10 11:45:33,2026-02-10 12:08:47,23m 14s,india,social,influencer_sea_q1,desktop,/,/cart
S26030270787,U04940,2026-03-02 11:54:26,2026-03-02 11:58:08,3m 42s,United Arab Emirates,paid,asia_pacific_launch,desktop,/new-arrivals,/search
S26031327375,U01010,2026-03-13 18:01:59,2026-03-13 18:03:54,1m 55s,france,social,latam_social_push,mobile,/deals,/search
S26032167559,U00240,2026-03-21 12:42:20,2026-03-21 12:57:07,887s,TH,organic,,mobile,/sale,/404
S26031109388,U02568,2026-03-11 00:02:07,2026-03-11 00:16:24,14m 17s,US,direct,,desktop,/audio,/search
S26010748314,U03134,2026-01-07 18:57:37,2026-01-07 19:21:04,1407s,thailand,direct,,mobile,/deals,/cart
S26033066149,U03702,2026-03-30 11:01:06,2026-03-30 11:20:16,19m 10s,AU,email,tech_tuesday_email,desktop,/wearables,/
S26032129173,U01567,2026-03-21 00:39:15,2026-03-21 01:03:45,24m 30s,india,email,tech_tuesday_email,mobile,/,/
S26011427862,U01508,2026-01-14 07:58:35,2026-01-14 08:15:05,16m 30s,brazil,social,valentines_accessories,mobile,/deals,/404
S26030343326,U02971,2026-03-03 23:39:17,2026-03-03 23:59:21,1204s,CL,organic,,tablet,/phones,/products
S26011525821,U00289,2026-01-15 19:14:04,2026-01-15 19:19:35,5m 31s,CA,social,latam_social_push,desktop,/new-arrivals,/404
S26012275542,U01230,2026-01-22 14:40:03,2026-01-22 14:48:12,8m 9s,singapore,organic,,desktop,/,/
S26030281270,U00983,2026-03-02 19:47:33,2026-03-02 20:14:08,26m 35s,argentina,social,valentines_accessories,mobile,/deals,/404
S26011672259,U03750,2026-01-16 06:36:53,2026-01-16 06:52:22,929s,Canada,paid,retargeting_global,desktop,/wearables,/products
S26010172267,U02015,2026-01-01 17:55:00,2026-01-01 18:17:10,1330s,JP,social,latam_social_push,mobile,/phones,/search
S26020139923,U03344,2026-02-01 22:42:21,2026-02-01 22:46:24,4m 3s,Singapore,organic,,desktop,/sale,/cart
S26012703098,U03765,2026-01-27 06:54:00,2026-01-27 07:01:15,435s,Germany,organic,,tablet,/sale,/404
S26030773018,U00530,2026-03-07 15:02:58,2026-03-07 15:26:32,1414s,italy,social,latam_social_push,tablet,/,/404
S26011422698,U04144,2026-01-14 17:04:36,2026-01-14 17:06:49,133s,japan,paid,middle_east_premium,mobile,/,/products
S26022031144,U00083,2026-02-20 06:22:28,2026-02-20 06:32:14,586s,AU,social,valentines_accessories,mobile,/,/cart
S26031015229,U00690,2026-03-10 11:49:52,2026-03-10 12:09:07,1155s,IN,paid,retargeting_global,mobile,/wearables,/search
S26032802771,U02042,2026-03-28 16:25:43,2026-03-28 16:32:52,429s,SG,direct,,desktop,/new-arrivals,/404
S26010637076,U02784,2026-01-06 03:01:36,2026-01-06 03:11:44,10m 8s,United States,organic,,mobile,/,/404
S26011468168,U01361,2026-01-14 19:04:42,2026-01-14 19:29:18,24m 36s,canada,email,tech_tuesday_email,mobile,/,/search
S26022789634,U00709,2026-02-27 11:13:59,2026-02-27 11:21:45,466s,IN,paid,middle_east_premium,desktop,/,/404
S26032585823,U04311,2026-03-25 21:31:45,2026-03-25 21:36:09,264s,IT,paid,asia_pacific_launch,mobile,/deals,/404
S26012001828,U00851,2026-01-20 00:16:29,2026-01-20 00:33:42,1033s,germany,direct,,mobile,/new-arrivals,/
S26012453860,U00309,2026-01-24 13:59:44,2026-01-24 14:16:28,1004s,AU,organic,,tablet,/new-arrivals,/404
S26031116859,U02194,2026-03-11 18:44:43,2026-03-11 18:56:21,11m 38s,Germany,social,valentines_accessories,tablet,/new-arrivals,/
S26013167767,U03536,2026-01-31 13:35:09,2026-01-31 13:52:28,17m 19s,TH,social,valentines_accessories,mobile,/new-arrivals,/cart
S26032136005,U03554,2026-03-21 20:35:22,2026-03-21 20:52:56,1054s,SG,social,latam_social_push,desktop,/deals,/404
S26031723298,U00481,2026-03-17 08:19:40,2026-03-17 08:22:10,150s,australia,email,tech_tuesday_email,desktop,/new-arrivals,/404
S26011212903,U02793,2026-01-12 17:25:45,2026-01-12 17:54:53,29m 8s,singapore,social,influencer_sea_q1,tablet,/,/
S26012805982,U00769,2026-01-28 16:38:59,2026-01-28 16:52:35,13m 36s,italy,organic,,mobile,/deals,/cart
S26021966879,U04851,2026-02-19 10:55:21,2026-02-19 11:01:24,6m 3s,IN,social,latam_social_push,mobile,/,/404
S26032490865,U00932,2026-03-24 10:34:26,2026-03-24 10:39:43,5m 17s,Thailand,direct,,mobile,/,/search
S26032151801,U04057,2026-03-21 07:37:51,2026-03-21 07:51:24,13m 33s,Australia,direct,,desktop,/sale,/404
S26021482955,U04777,2026-02-14 23:14:58,2026-02-14 23:33:30,18m 32s,Japan,paid,new_year_gadgets,desktop,/wearables,/search
S26010880699,U00735,2026-01-08 10:45:12,2026-01-08 11:14:50,29m 38s,india,social,influencer_sea_q1,desktop,/new-arrivals,/search
S26010511628,U03635,2026-01-05 10:29:34,2026-01-05 10:41:56,12m 22s,italy,social,influencer_sea_q1,desktop,/sale,/products
S26022324216,U00014,2026-02-23 20:39:50,2026-02-23 20:41:22,92s,IN,social,influencer_sea_q1,desktop,/deals,/
S26012967000,U00645,2026-01-29 22:32:34,2026-01-29 23:01:41,29m 7s,china,social,influencer_sea_q1,mobile,/new-arrivals,/products
S26012738740,U00172,2026-01-27 14:32:08,2026-01-27 14:58:34,26m 26s,china,direct,,mobile,/wearables,/404
S26011542945,U02431,2026-01-15 05:47:54,2026-01-15 06:15:35,27m 41s,IT,direct,,tablet,/tablets,/
S26022755023,U00175,2026-02-27 08:32:05,2026-02-27 08:47:59,15m 54s,singapore,social,valentines_accessories,desktop,/deals,/products
S26020408019,U02268,2026-02-04 22:09:57,2026-02-04 22:10:41,0m 44s,thailand,direct,,mobile,/,/
S26012158103,U01623,2026-01-21 19:46:02,2026-01-21 19:47:25,83s,Japan,paid,spring_sale_2026,mobile,/sale,/
S26031050823,U03172,2026-03-10 05:44:20,2026-03-10 05:48:27,247s,South Africa,direct,,tablet,/new-arrivals,/search
S26031904057,U02547,2026-03-19 06:36:45,2026-03-19 06:59:07,1342s,south africa,email,tech_tuesday_email,desktop,/deals,/404
S26032267094,U02536,2026-03-22 21:47:32,2026-03-22 21:50:27,2m 55s,India,paid,retargeting_global,desktop,/sale,/404
S26012236803,U01145,2026-01-22 23:22:25,2026-01-22 23:49:33,27m 8s,South Africa,organic,,mobile,/new-arrivals,/cart
S26032465334,U03604,2026-03-24 14:08:11,2026-03-24 14:19:14,663s,United Kingdom,paid,new_year_gadgets,mobile,/deals,/404
S26030520016,U03359,2026-03-05 02:54:11,2026-03-05 03:08:27,14m 16s,US,social,valentines_accessories,mobile,/,/cart
S26030714354,U04786,2026-03-07 17:35:28,2026-03-07 17:46:01,10m 33s,south africa,organic,,desktop,/deals,/
S26021291587,U00235,2026-02-12 14:39:59,2026-02-12 14:42:23,144s,Japan,paid,spring_sale_2026,desktop,/sale,/products
S26011071505,U03588,2026-01-10 16:42:51,2026-01-10 17:07:09,1458s,south africa,email,tech_tuesday_email,mobile,/deals,/cart
S26031298393,U04208,2026-03-12 13:12:28,2026-03-12 13:37:31,1503s,India,paid,asia_pacific_launch,mobile,/,/cart
S26032220831,U03741,2026-03-22 06:57:31,2026-03-22 07:25:27,1676s,China,paid,spring_sale_2026,mobile,/new-arrivals,/search
S26030841356,U02280,2026-03-08 01:53:16,2026-03-08 02:08:23,15m 7s,China,paid,spring_sale_2026,mobile,/,/cart
S26010915581,U03756,2026-01-09 01:44:08,2026-01-09 02:12:41,28m 33s,Australia,paid,spring_sale_2026,desktop,/,/404
S26030274280,U00145,2026-03-02 18:41:43,2026-03-02 19:00:11,18m 28s,Singapore,paid,asia_pacific_launch,desktop,/sale,/search
S26032023910,U04831,2026-03-20 01:27:47,2026-03-20 01:42:15,14m 28s,Singapore,social,valentines_accessories,desktop,/new-arrivals,/search
S26020393371,U03450,2026-02-03 22:15:09,2026-02-03 22:16:36,87s,ZA,social,valentines_accessories,mobile,/new-arrivals,/404
S26012606182,U04205,2026-01-26 01:32:30,2026-01-26 01:51:16,1126s,Mexico,social,influencer_sea_q1,mobile,/audio,/search
S26031398545,U04232,2026-03-13 21:19:25,2026-03-13 21:26:26,7m 1s,UK,organic,,mobile,/new-arrivals,/products
S26022228428,U01320,2026-02-22 10:43:29,2026-02-22 10:56:44,13m 15s,US,email,tech_tuesday_email,mobile,/,/products
S26022228470,U01795,2026-02-22 19:55:18,2026-02-22 20:15:05,19m 47s,SG,social,influencer_sea_q1,mobile,/,/
S26032045179,U02026,2026-03-20 22:58:53,2026-03-20 23:13:43,14m 50s,japan,paid,middle_east_premium,mobile,/,/
S26032756708,U02491,2026-03-27 00:23:04,2026-03-27 00:35:08,12m 4s,CA,email,tech_tuesday_email,desktop,/new-arrivals,/search
S26021788155,U04492,2026-02-17 10:09:17,2026-02-17 10:11:03,106s,US,direct,,desktop,/new-arrivals,/404
S26030896397,U00462,2026-03-08 05:37:55,2026-03-08 05:54:09,974s,FR,paid,new_year_gadgets,mobile,/sale,/products
S26022808912,U03236,2026-02-28 16:54:04,2026-02-28 17:23:52,1788s,japan,direct,,mobile,/audio,/products
