session_id,user_id,session_start,session_end,session_duration_sec,country,traffic_source,campaign_name,device_category,landing_page,exit_page
S26033032663,U01528,2026-03-30 14:37:45 UTC,2026-03-30 14:47:13 UTC,568,AU,social,valentines_accessories,mobile,/new-arrivals,/products
S26033030910,U00765,2026-03-30 23:03:44 UTC,2026-03-30 23:14:35 UTC,651,AU,social,valentines_accessories,tablet,/new-arrivals,/search
S26032014934,U01259,2026-03-20 16:01:02 UTC,2026-03-20 16:05:00 UTC,238,AU,social,valentines_accessories,desktop,/,/
S26012697499,U04228,2026-01-26 17:09:36 UTC,2026-01-26 17:26:46 UTC,1030,AU,social,valentines_accessories,desktop,/wearables,/
S26010561713,U04348,2026-01-05 11:07:28 UTC,2026-01-05 11:25:55 UTC,1107,AU,social,valentines_accessories,desktop,/sale,/cart
S26022076068,U03960,2026-02-20 14:11:10 UTC,2026-02-20 14:28:43 UTC,1053,AU,social,valentines_accessories,tablet,/new-arrivals,/search
S26032891439,U02463,2026-03-28 01:54:59 UTC,2026-03-28 02:15:51 UTC,1252,BR,direct,,mobile,/deals,/products
S26010374346,U02242,2026-01-03 17:50:19 UTC,2026-01-03 18:17:42 UTC,1643,BR,organic,,desktop,/sale,/
S26030550572,U00705,2026-03-05 04:09:04 UTC,2026-03-05 04:20:58 UTC,714,BR,organic,,desktop,/sale,/404
S26030650834,U02252,2026-03-06 18:55:09 UTC,2026-03-06 18:56:41 UTC,92,BR,organic,,desktop,/sale,/cart
S26012639220,U01374,2026-01-26 08:31:26 UTC,2026-01-26 08:47:28 UTC,962,BR,organic,,tablet,/deals,/cart
S26020964100,U04869,2026-02-09 13:35:19 UTC,2026-02-09 13:37:22 UTC,123,BR,organic,,desktop,/phones,/404
S26031779505,U00688,2026-03-17 04:36:13 UTC,2026-03-17 04:49:38 UTC,805,BR,direct,,desktop,/,/search
S26032619306,U02220,2026-03-26 14:11:22 UTC,2026-03-26 14:21:46 UTC,624,BR,organic,,desktop,/new-arrivals,/cart
S26012561644,U00755,2026-01-25 22:17:45 UTC,2026-01-25 22:18:17 UTC,32,BR,organic,,mobile,/phones,/
S26031896828,U01232,2026-03-18 10:04:08 UTC,2026-03-18 10:31:34 UTC,1646,BR,organic,,desktop,/,/404
S26030803825,U01845,2026-03-08 12:31:54 UTC,2026-03-08 12:40:52 UTC,538,BR,organic,,desktop,/tablets,/
S26030746917,U03567,2026-03-07 10:43:00 UTC,2026-03-07 10:51:55 UTC,535,BR,direct,,tablet,/tablets,/
S26012210923,U00770,2026-01-22 03:59:43 UTC,2026-01-22 04:23:34 UTC,1431,BR,organic,,desktop,/tablets,/
S26030737800,U04613,2026-03-07 06:20:36 UTC,2026-03-07 06:39:27 UTC,1131,BR,direct,,desktop,/,/404
S26013043374,U02604,2026-01-30 20:28:18 UTC,2026-01-30 20:37:09 UTC,531,BR,direct,,desktop,/sale,/
S26012612629,U04869,2026-01-26 18:47:54 UTC,2026-01-26 19:08:15 UTC,1221,BR,organic,,desktop,/deals,/cart
S26021142907,U03509,2026-02-11 22:36:27 UTC,2026-02-11 22:52:54 UTC,987,BR,direct,,mobile,/deals,/search
S26020132811,U01862,2026-02-01 16:38:54 UTC,2026-02-01 16:53:51 UTC,897,BR,direct,,mobile,/new-arrivals,/products
S26012659456,U00710,2026-01-26 06:09:43 UTC,2026-01-26 06:36:17 UTC,1594,BR,organic,,desktop,/new-arrivals,/products
S26022708857,U04387,2026-02-27 12:44:57 UTC,2026-02-27 12:59:04 UTC,847,BR,direct,,mobile,/,/search
S26012443993,U02819,2026-01-24 23:33:33 UTC,2026-01-24 23:58:43 UTC,1510,BR,direct,,desktop,/deals,/
S26011880536,U00888,2026-01-18 15:10:03 UTC,2026-01-18 15:19:42 UTC,579,BR,organic,,tablet,/tablets,/cart
S26021271801,U00339,2026-02-12 15:44:16 UTC,2026-02-12 16:04:38 UTC,1222,BR,organic,,desktop,/deals,/products
S26022406456,U00339,2026-02-24 14:08:41 UTC,2026-02-24 14:23:47 UTC,906,BR,organic,,mobile,/new-arrivals,/
S26010733085,U04912,2026-01-07 03:56:13 UTC,2026-01-07 04:07:08 UTC,655,BR,organic,,mobile,/deals,/404
S26031507310,U00180,2026-03-15 06:08:28 UTC,2026-03-15 06:30:27 UTC,1319,BR,organic,,mobile,/deals,/
S26011985786,U03594,2026-01-19 09:43:53 UTC,2026-01-19 10:00:57 UTC,1024,BR,direct,,desktop,/new-arrivals,/
S26012852105,U02116,2026-01-28 00:02:05 UTC,2026-01-28 00:19:53 UTC,1068,BR,direct,,desktop,/sale,/cart
S26020572972,U01859,2026-02-05 13:33:45 UTC,2026-02-05 13:47:48 UTC,843,BR,organic,,mobile,/new-arrivals,/cart
S26030834684,U00794,2026-03-08 23:09:51 UTC,2026-03-08 23:17:15 UTC,444,BR,direct,,tablet,/deals,/search
S26021974390,U03249,2026-02-19 04:50:19 UTC,2026-02-19 05:16:02 UTC,1543,BR,direct,,desktop,/sale,/products
S26022866321,U02974,2026-02-28 07:26:57 UTC,2026-02-28 07:47:41 UTC,1244,BR,organic,,mobile,/deals,/
S26010716769,U00897,2026-01-07 10:35:21 UTC,2026-01-07 11:02:28 UTC,1627,BR,organic,,desktop,/deals,/products
S26021596281,U01418,2026-02-15 08:20:56 UTC,2026-02-15 08:25:32 UTC,276,BR,organic,,mobile,/deals,/search
S26010347279,U01241,2026-01-03 03:50:11 UTC,2026-01-03 04:02:55 UTC,764,BR,direct,,desktop,/tablets,/
S26012809121,U01374,2026-01-28 22:53:11 UTC,2026-01-28 23:00:49 UTC,458,BR,paid,asia_pacific_launch,mobile,/,/products
S26030342915,U02220,2026-03-03 22:50:42 UTC,2026-03-03 23:14:24 UTC,1422,BR,paid,asia_pacific_launch,mobile,/,/404
S26022645622,U04161,2026-02-26 20:46:33 UTC,2026-02-26 20:50:28 UTC,235,BR,paid,asia_pacific_launch,desktop,/new-arrivals,/products
S26022524635,U04001,2026-02-25 07:01:16 UTC,2026-02-25 07:16:26 UTC,910,BR,paid,asia_pacific_launch,mobile,/sale,/cart
S26021092967,U00755,2026-02-10 15:13:11 UTC,2026-02-10 15:37:41 UTC,1470,BR,paid,asia_pacific_launch,tablet,/deals,/products
S26020346836,U03902,2026-02-03 03:26:57 UTC,2026-02-03 03:52:49 UTC,1552,BR,paid,asia_pacific_launch,desktop,/audio,/products
S26011718030,U02306,2026-01-17 09:29:45 UTC,2026-01-17 09:32:11 UTC,146,BR,paid,asia_pacific_launch,desktop,/new-arrivals,/search
S26031024450,U00153,2026-03-10 06:52:53 UTC,2026-03-10 07:11:00 UTC,1087,BR,social,influencer_sea_q1,mobile,/new-arrivals,/404
S26020839860,U00579,2026-02-08 17:44:28 UTC,2026-02-08 17:53:50 UTC,562,BR,social,influencer_sea_q1,mobile,/sale,/cart
S26010155480,U02060,2026-01-01 00:18:35 UTC,2026-01-01 00:21:18 UTC,163,BR,social,influencer_sea_q1,desktop,/phones,/cart
S26010183864,U04387,2026-01-01 17:36:26 UTC,2026-01-01 18:05:03 UTC,1717,BR,social,influencer_sea_q1,desktop,/deals,/search
S26033083361,U00794,2026-03-30 19:33:46 UTC,2026-03-30 19:41:05 UTC,439,BR,social,influencer_sea_q1,desktop,/,/
S26031648784,U00770,2026-03-16 20:37:32 UTC,2026-03-16 21:02:33 UTC,1501,BR,social,influencer_sea_q1,mobile,/new-arrivals,/search
S26011797382,U00786,2026-01-17 11:13:19 UTC,2026-01-17 11:27:37 UTC,858,BR,social,influencer_sea_q1,mobile,/new-arrivals,/products
S26031584641,U02579,2026-03-15 22:50:27 UTC,2026-03-15 23:07:32 UTC,1025,BR,social,influencer_sea_q1,mobile,/tablets,/
S26011215449,U01862,2026-01-12 10:51:15 UTC,2026-01-12 11:19:27 UTC,1692,BR,social,influencer_sea_q1,mobile,/new-arrivals,/
S26031007593,U01835,2026-03-10 12:37:01 UTC,2026-03-10 12:42:03 UTC,302,BR,social,influencer_sea_q1,mobile,/deals,/cart
S26012109923,U01862,2026-01-21 16:15:55 UTC,2026-01-21 16:38:37 UTC,1362,BR,social,influencer_sea_q1,desktop,/new-arrivals,/products
S26013083527,U04468,2026-01-30 02:13:52 UTC,2026-01-30 02:24:01 UTC,609,BR,social,influencer_sea_q1,desktop,/new-arrivals,/cart
S26021069928,U01710,2026-02-10 13:11:59 UTC,2026-02-10 13:28:16 UTC,977,BR,social,influencer_sea_q1,tablet,/deals,/search
S26011903722,U00897,2026-01-19 19:53:13 UTC,2026-01-19 20:11:53 UTC,1120,BR,social,influencer_sea_q1,mobile,/,/search
S26031626145,U00888,2026-03-16 14:04:28 UTC,2026-03-16 14:19:45 UTC,917,BR,social,latam_social_push,mobile,/new-arrivals,/404
S26011544556,U02116,2026-01-15 20:36:05 UTC,2026-01-15 20:46:09 UTC,604,BR,social,latam_social_push,mobile,/new-arrivals,/
S26012784958,U00153,2026-01-27 01:48:26 UTC,2026-01-27 02:15:34 UTC,1628,BR,social,latam_social_push,desktop,/sale,/
S26012294172,U01637,2026-01-22 17:51:53 UTC,2026-01-22 18:10:04 UTC,1091,BR,social,latam_social_push,mobile,/new-arrivals,/products
S26010345362,U01418,2026-01-03 22:51:33 UTC,2026-01-03 23:20:16 UTC,1723,BR,social,latam_social_push,mobile,/wearables,/products
S26032672247,U03902,2026-03-26 19:41:05 UTC,2026-03-26 20:06:10 UTC,1505,BR,social,latam_social_push,mobile,/phones,/
S26031079644,U02819,2026-03-10 13:52:32 UTC,2026-03-10 14:06:24 UTC,832,BR,social,latam_social_push,mobile,/new-arrivals,/
S26020503839,U02725,2026-02-05 21:28:17 UTC,2026-02-05 21:41:02 UTC,765,BR,social,latam_social_push,desktop,/new-arrivals,/cart
S26012755179,U01859,2026-01-27 14:52:04 UTC,2026-01-27 15:19:56 UTC,1672,BR,social,latam_social_push,mobile,/new-arrivals,/products
S26020855384,U00622,2026-02-08 05:24:04 UTC,2026-02-08 05:29:24 UTC,320,BR,social,latam_social_push,desktop,/audio,/cart
S26033018066,U01841,2026-03-30 12:28:05 UTC,2026-03-30 12:45:36 UTC,1051,BR,social,latam_social_push,mobile,/,/products
S26022420431,U03871,2026-02-24 02:36:47 UTC,2026-02-24 02:42:56 UTC,369,BR,social,latam_social_push,mobile,/audio,/
S26011373068,U03328,2026-01-13 20:35:17 UTC,2026-01-13 20:36:18 UTC,61,BR,paid,middle_east_premium,mobile,/deals,/404
S26030555695,U03612,2026-03-05 04:04:52 UTC,2026-03-05 04:20:13 UTC,921,BR,paid,middle_east_premium,desktop,/audio,/cart
S26031313548,U00244,2026-03-13 08:32:28 UTC,2026-03-13 08:46:47 UTC,859,BR,paid,middle_east_premium,desktop,/phones,/products
S26030148875,U00125,2026-03-01 09:51:34 UTC,2026-03-01 10:05:08 UTC,814,BR,paid,middle_east_premium,mobile,/new-arrivals,/404
S26030576273,U01835,2026-03-05 16:20:21 UTC,2026-03-05 16:29:39 UTC,558,BR,paid,middle_east_premium,mobile,/new-arrivals,/search
S26022870220,U00786,2026-02-28 05:24:00 UTC,2026-02-28 05:37:34 UTC,814,BR,paid,middle_east_premium,mobile,/new-arrivals,/
S26031119437,U01834,2026-03-11 20:33:04 UTC,2026-03-11 21:01:31 UTC,1707,BR,paid,middle_east_premium,desktop,/phones,/404
S26012630694,U01232,2026-01-26 10:17:30 UTC,2026-01-26 10:37:12 UTC,1182,BR,paid,middle_east_premium,desktop,/sale,/
S26032479952,U00786,2026-03-24 09:05:08 UTC,2026-03-24 09:05:49 UTC,41,BR,paid,middle_east_premium,desktop,/deals,/404
S26011905921,U03249,2026-01-19 17:14:09 UTC,2026-01-19 17:43:49 UTC,1780,BR,paid,middle_east_premium,mobile,/new-arrivals,/404
S26021464950,U02112,2026-02-14 14:14:27 UTC,2026-02-14 14:19:57 UTC,330,BR,paid,middle_east_premium,tablet,/new-arrivals,/products
S26030588055,U02116,2026-03-05 19:59:10 UTC,2026-03-05 20:09:38 UTC,628,BR,paid,new_year_gadgets,mobile,/deals,/products
S26030470150,U00710,2026-03-04 15:22:45 UTC,2026-03-04 15:33:55 UTC,670,BR,paid,new_year_gadgets,desktop,/deals,/search
S26031120769,U02604,2026-03-11 10:48:14 UTC,2026-03-11 10:57:00 UTC,526,BR,paid,new_year_gadgets,mobile,/new-arrivals,/search
S26032497345,U04468,2026-03-24 16:48:34 UTC,2026-03-24 16:57:56 UTC,562,BR,paid,new_year_gadgets,desktop,/deals,/products
S26010817410,U04468,2026-01-08 05:18:50 UTC,2026-01-08 05:44:26 UTC,1536,BR,paid,new_year_gadgets,desktop,/sale,/404
S26012439586,U04912,2026-01-24 18:10:01 UTC,2026-01-24 18:30:40 UTC,1239,BR,paid,new_year_gadgets,desktop,/audio,/products
S26021973714,U02999,2026-02-19 08:53:12 UTC,2026-02-19 09:20:12 UTC,1620,BR,paid,new_year_gadgets,mobile,/sale,/cart
S26011885546,U03509,2026-01-18 20:10:28 UTC,2026-01-18 20:16:48 UTC,380,BR,paid,new_year_gadgets,desktop,/,/products
S26021525300,U04468,2026-02-15 23:35:58 UTC,2026-02-15 23:57:01 UTC,1263,BR,paid,retargeting_global,mobile,/tablets,/search
S26011404761,U01853,2026-01-14 11:21:22 UTC,2026-01-14 11:27:15 UTC,353,BR,paid,retargeting_global,desktop,/new-arrivals,/
S26011863367,U02306,2026-01-18 08:55:12 UTC,2026-01-18 09:19:09 UTC,1437,BR,paid,retargeting_global,mobile,/deals,/search
S26012087286,U01104,2026-01-20 20:33:42 UTC,2026-01-20 20:50:57 UTC,1035,BR,paid,retargeting_global,mobile,/sale,/404
S26031581248,U01418,2026-03-15 10:51:48 UTC,2026-03-15 11:00:41 UTC,533,BR,paid,retargeting_global,desktop,/sale,/search
S26011729967,U04912,2026-01-17 09:03:44 UTC,2026-01-17 09:26:51 UTC,1387,BR,paid,spring_sale_2026,desktop,/phones,/
S26011682992,U01835,2026-01-16 20:54:14 UTC,2026-01-16 21:11:16 UTC,1022,BR,paid,spring_sale_2026,desktop,/new-arrivals,/products
S26021676092,U04218,2026-02-16 20:24:21 UTC,2026-02-16 20:27:16 UTC,175,BR,paid,spring_sale_2026,desktop,/audio,/search
S26032004035,U00770,2026-03-20 22:32:56 UTC,2026-03-20 22:54:24 UTC,1288,BR,paid,spring_sale_2026,desktop,/audio,/search
S26032301175,U04218,2026-03-23 12:43:58 UTC,2026-03-23 13:02:00 UTC,1082,BR,paid,spring_sale_2026,mobile,/new-arrivals,/search
S26033084405,U02306,2026-03-30 05:35:46 UTC,2026-03-30 06:05:11 UTC,1765,BR,paid,spring_sale_2026,mobile,/,/
S26010329480,U01418,2026-01-03 23:55:24 UTC,2026-01-04 00:24:19 UTC,1735,BR,email,tech_tuesday_email,mobile,/deals,/
S26020793327,U02737,2026-02-07 23:55:39 UTC,2026-02-08 00:05:22 UTC,583,BR,email,tech_tuesday_email,desktop,/,/
S26030374198,U03871,2026-03-03 10:34:07 UTC,2026-03-03 11:03:31 UTC,1764,BR,email,tech_tuesday_email,mobile,/deals,/products
S26031012424,U02943,2026-03-10 23:09:50 UTC,2026-03-10 23:20:42 UTC,652,BR,email,tech_tuesday_email,mobile,/sale,/cart
S26022280632,U01637,2026-02-22 15:45:43 UTC,2026-02-22 16:13:05 UTC,1642,BR,email,tech_tuesday_email,desktop,/accessories,/404
S26030552349,U02463,2026-03-05 18:04:57 UTC,2026-03-05 18:28:04 UTC,1387,BR,email,tech_tuesday_email,desktop,/sale,/products
S26020999743,U01918,2026-02-09 07:01:34 UTC,2026-02-09 07:11:45 UTC,611,BR,social,valentines_accessories,desktop,/,/products
S26022551894,U02116,2026-02-25 20:44:00 UTC,2026-02-25 21:00:27 UTC,987,BR,social,valentines_accessories,desktop,/,/
S26030157243,U01835,2026-03-01 18:57:47 UTC,2026-03-01 19:09:04 UTC,677,BR,social,valentines_accessories,mobile,/tablets,/products
S26011962233,U02254,2026-01-19 01:29:59 UTC,2026-01-19 01:40:18 UTC,619,BR,social,valentines_accessories,mobile,/deals,/
S26010325742,U03328,2026-01-03 06:46:26 UTC,2026-01-03 07:10:29 UTC,1443,BR,social,valentines_accessories,mobile,/sale,/cart
S26030968200,U04191,2026-03-09 22:04:24 UTC,2026-03-09 22:13:12 UTC,528,BR,social,valentines_accessories,desktop,/deals,/search
S26010349280,U00710,2026-01-03 17:52:23 UTC,2026-01-03 18:18:19 UTC,1556,BR,social,valentines_accessories,desktop,/sale,/404
S26031450545,U02613,2026-03-14 10:48:29 UTC,2026-03-14 11:15:46 UTC,1637,BR,social,valentines_accessories,desktop,/deals,/search
S26022346159,U00683,2026-02-23 20:52:31 UTC,2026-02-23 21:09:31 UTC,1020,BR,social,valentines_accessories,mobile,/sale,/search
S26031931349,U02725,2026-03-19 02:45:09 UTC,2026-03-19 02:50:45 UTC,336,BR,social,valentines_accessories,mobile,/deals,/
S26012835417,U03567,2026-01-28 20:30:37 UTC,2026-01-28 20:40:58 UTC,621,BR,social,valentines_accessories,tablet,/tablets,/search
S26012905935,U04468,2026-01-29 03:43:51 UTC,2026-01-29 04:12:57 UTC,1746,BR,social,valentines_accessories,desktop,/,/search
S26022311660,U01841,2026-02-23 10:02:01 UTC,2026-02-23 10:12:11 UTC,610,BR,social,valentines_accessories,desktop,/new-arrivals,/cart
S26022116157,U01835,2026-02-21 12:03:25 UTC,2026-02-21 12:19:15 UTC,950,BR,social,valentines_accessories,tablet,/new-arrivals,/cart
S26013125473,U03249,2026-01-31 10:48:16 UTC,2026-01-31 10:50:06 UTC,110,BR,social,valentines_accessories,mobile,/new-arrivals,/
S26031399705,U04984,2026-03-13 20:12:21 UTC,2026-03-13 20:33:23 UTC,1262,BR,social,valentines_accessories,desktop,/wearables,/404
S26010470769,U04296,2026-01-04 23:57:41 UTC,2026-01-05 00:09:04 UTC,683,BR,organic,,mobile,/deals,/products
S26012037560,U02629,2026-01-20 11:19:41 UTC,2026-01-20 11:26:45 UTC,424,BR,organic,,mobile,/,/cart
S26013139056,U00688,2026-01-31 11:27:04 UTC,2026-01-31 11:48:06 UTC,1262,BR,organic,,mobile,/,/search
S26022811825,U04613,2026-02-28 06:53:43 UTC,2026-02-28 07:08:39 UTC,896,BR,direct,,mobile,/deals,/search
S26012487625,U04905,2026-01-24 21:37:30 UTC,2026-01-24 21:59:13 UTC,1303,BR,organic,,desktop,/new-arrivals,/products
S26011583505,U01834,2026-01-15 00:29:37 UTC,2026-01-15 00:39:54 UTC,617,BR,organic,,mobile,/deals,/cart
S26020412062,U00683,2026-02-04 14:08:37 UTC,2026-02-04 14:36:02 UTC,1645,BR,organic,,desktop,/phones,/cart
S26020223273,U00755,2026-02-02 11:41:38 UTC,2026-02-02 12:05:37 UTC,1439,BR,direct,,mobile,/new-arrivals,/404
S26010251827,U02463,2026-01-02 02:26:35 UTC,2026-01-02 02:34:25 UTC,470,BR,direct,,mobile,/,/
S26032241211,U00244,2026-03-22 04:49:08 UTC,2026-03-22 05:18:44 UTC,1776,BR,organic,,tablet,/deals,/404
S26013113473,U01418,2026-01-31 06:26:45 UTC,2026-01-31 06:32:36 UTC,351,BR,direct,,desktop,/sale,/products
S26031739324,U03594,2026-03-17 08:07:39 UTC,2026-03-17 08:19:24 UTC,705,BR,organic,,desktop,/sale,/cart
S26030218141,U02463,2026-03-02 13:15:06 UTC,2026-03-02 13:27:52 UTC,766,BR,organic,,desktop,/,/cart
S26011000495,U02306,2026-01-10 11:35:07 UTC,2026-01-10 11:54:27 UTC,1160,BR,direct,,desktop,/new-arrivals,/404
S26011909263,U01835,2026-01-19 17:52:45 UTC,2026-01-19 18:00:14 UTC,449,BR,organic,,tablet,/deals,/
S26032429656,U02613,2026-03-24 21:25:27 UTC,2026-03-24 21:49:14 UTC,1427,BR,organic,,tablet,/deals,/
S26030734164,U00579,2026-03-07 11:52:48 UTC,2026-03-07 12:16:21 UTC,1413,BR,direct,,desktop,/new-arrivals,/search
S26032865098,U01835,2026-03-28 19:50:47 UTC,2026-03-28 19:58:23 UTC,456,BR,organic,,desktop,/new-arrivals,/404
S26012646578,U03249,2026-01-26 15:47:27 UTC,2026-01-26 16:14:24 UTC,1617,BR,organic,,desktop,/deals,/
S26031102530,U04218,2026-03-11 21:02:59 UTC,2026-03-11 21:26:10 UTC,1391,BR,organic,,mobile,/sale,/404
S26032706509,U01418,2026-03-27 07:53:41 UTC,2026-03-27 08:00:05 UTC,384,BR,organic,,desktop,/,/404
S26031318307,U01918,2026-03-13 19:26:36 UTC,2026-03-13 19:43:48 UTC,1032,BR,organic,,mobile,/,/cart
S26032020266,U00794,2026-03-20 14:27:58 UTC,2026-03-20 14:52:09 UTC,1451,BR,organic,,mobile,/deals,/search
S26012505634,U01853,2026-01-25 16:28:21 UTC,2026-01-25 16:45:19 UTC,1018,BR,direct,,mobile,/deals,/cart
S26010869868,U02567,2026-01-08 13:24:44 UTC,2026-01-08 13:39:56 UTC,912,BR,direct,,mobile,/,/
S26012122187,U01104,2026-01-21 11:09:43 UTC,2026-01-21 11:22:39 UTC,776,BR,direct,,mobile,/deals,/products
S26012665403,U03612,2026-01-26 12:11:21 UTC,2026-01-26 12:15:52 UTC,271,BR,direct,,mobile,/new-arrivals,/search
S26032223652,U02060,2026-03-22 06:45:19 UTC,2026-03-22 07:01:56 UTC,997,BR,direct,,mobile,/wearables,/cart
S26022029253,U00710,2026-02-20 03:13:50 UTC,2026-02-20 03:18:45 UTC,295,BR,organic,,desktop,/sale,/search
S26032444282,U02737,2026-03-24 17:42:23 UTC,2026-03-24 17:42:59 UTC,36,BR,organic,,desktop,/new-arrivals,/cart
S26011310839,U02112,2026-01-13 20:31:09 UTC,2026-01-13 20:34:52 UTC,223,BR,organic,,desktop,/wearables,/
S26010614249,U02252,2026-01-06 10:18:16 UTC,2026-01-06 10:30:05 UTC,709,BR,direct,,desktop,/new-arrivals,/products
S26012461935,U00579,2026-01-24 11:55:53 UTC,2026-01-24 12:10:38 UTC,885,BR,organic,,desktop,/audio,/products
S26022779836,U00755,2026-02-27 21:20:14 UTC,2026-02-27 21:22:30 UTC,136,BR,organic,,desktop,/new-arrivals,/products
S26030795876,U00125,2026-03-07 17:27:53 UTC,2026-03-07 17:56:48 UTC,1735,BR,organic,,mobile,/audio,/cart
S26010436982,U03096,2026-01-04 03:19:41 UTC,2026-01-04 03:23:05 UTC,204,BR,organic,,desktop,/deals,/products
S26021773226,U04475,2026-02-17 15:39:03 UTC,2026-02-17 15:48:09 UTC,546,BR,organic,,desktop,/sale,/products
S26011848436,U04984,2026-01-18 08:55:06 UTC,2026-01-18 09:03:17 UTC,491,BR,organic,,desktop,/deals,/cart
S26013021554,U03612,2026-01-30 21:43:02 UTC,2026-01-30 21:48:44 UTC,342,BR,organic,,desktop,/sale,/
S26032329215,U01892,2026-03-23 01:13:48 UTC,2026-03-23 01:34:28 UTC,1240,BR,paid,asia_pacific_launch,tablet,/deals,/404
S26032420274,U04869,2026-03-24 10:02:35 UTC,2026-03-24 10:31:07 UTC,1712,BR,paid,asia_pacific_launch,mobile,/new-arrivals,/404
S26020242219,U03871,2026-02-02 19:31:19 UTC,2026-02-02 19:33:12 UTC,113,BR,paid,asia_pacific_launch,mobile,/tablets,/
S26032910748,U01918,2026-03-29 15:19:01 UTC,2026-03-29 15:21:42 UTC,161,BR,paid,asia_pacific_launch,desktop,/sale,/products
S26030983270,U00579,2026-03-09 01:30:22 UTC,2026-03-09 01:45:18 UTC,896,BR,paid,asia_pacific_launch,mobile,/tablets,/search
S26020933085,U01241,2026-02-09 08:52:25 UTC,2026-02-09 08:58:09 UTC,344,BR,paid,asia_pacific_launch,desktop,/deals,/404
S26010941365,U04191,2026-01-09 13:44:37 UTC,2026-01-09 13:51:46 UTC,429,BR,paid,asia_pacific_launch,mobile,/new-arrivals,/
S26020292464,U04475,2026-02-02 03:56:23 UTC,2026-02-02 04:18:58 UTC,1355,BR,social,influencer_sea_q1,mobile,/deals,/404
S26021481496,U02737,2026-02-14 16:33:20 UTC,2026-02-14 16:45:40 UTC,740,BR,social,influencer_sea_q1,desktop,/audio,/404
S26032562559,U02567,2026-03-25 06:34:20 UTC,2026-03-25 06:46:24 UTC,724,BR,social,influencer_sea_q1,mobile,/new-arrivals,/
S26020721492,U00688,2026-02-07 14:38:57 UTC,2026-02-07 15:01:23 UTC,1346,BR,social,influencer_sea_q1,desktop,/phones,/cart
S26022526361,U03249,2026-02-25 20:59:44 UTC,2026-02-25 21:12:01 UTC,737,BR,social,influencer_sea_q1,mobile,/new-arrivals,/404
S26030962671,U04984,2026-03-09 11:38:35 UTC,2026-03-09 11:55:25 UTC,1010,BR,social,influencer_sea_q1,desktop,/audio,/404
S26011266654,U00888,2026-01-12 10:06:29 UTC,2026-01-12 10:12:17 UTC,348,BR,social,influencer_sea_q1,desktop,/new-arrivals,/products
S26020875510,U00244,2026-02-08 12:01:08 UTC,2026-02-08 12:15:05 UTC,837,BR,social,influencer_sea_q1,desktop,/wearables,/products
S26021039766,U00339,2026-02-10 09:29:17 UTC,2026-02-10 09:54:18 UTC,1501,BR,social,influencer_sea_q1,mobile,/new-arrivals,/404
S26010393593,U00897,2026-01-03 22:36:19 UTC,2026-01-03 22:49:34 UTC,795,BR,social,influencer_sea_q1,mobile,/deals,/cart
S26011955435,U02242,2026-01-19 11:01:42 UTC,2026-01-19 11:15:53 UTC,851,BR,social,influencer_sea_q1,mobile,/wearables,/
S26012381486,U03462,2026-01-23 17:22:09 UTC,2026-01-23 17:42:46 UTC,1237,BR,social,influencer_sea_q1,desktop,/deals,/
S26020278260,U00786,2026-02-02 09:55:16 UTC,2026-02-02 10:04:18 UTC,542,BR,social,influencer_sea_q1,desktop,/wearables,/
S26032297339,U01232,2026-03-22 14:36:47 UTC,2026-03-22 15:02:48 UTC,1561,BR,social,influencer_sea_q1,desktop,/sale,/products
S26022500488,U01508,2026-02-25 10:39:50 UTC,2026-02-25 10:59:47 UTC,1197,BR,social,influencer_sea_q1,desktop,/new-arrivals,/products
